ILDIALCT,ilab_v1,FITS/CSV file dialect
887.000,1.151496e-04,8.818812e-05
888.000,1.099654e-04,9.120399e-05
889.000,5.685109e-05,9.437895e-05
890.000,1.045165e-04,9.753324e-05
891.000,1.086683e-04,1.004735e-04
892.000,9.504559e-05,1.029718e-04
893.000,1.225169e-04,1.047833e-04
894.000,1.034021e-04,1.056744e-04
895.000,1.044728e-04,1.055187e-04
896.000,1.090236e-04,1.043142e-04
897.000,9.316751e-05,1.022070e-04
898.000,1.075582e-04,9.939752e-05
899.000,9.707433e-05,9.604197e-05
900.000,5.812894e-05,9.224018e-05
901.000,8.341381e-05,8.809558e-05
902.000,1.272899e-04,8.373941e-05
903.000,8.707151e-05,7.949490e-05
904.000,6.037280e-05,7.585384e-05
905.000,5.423285e-05,7.340041e-05
906.000,3.867382e-05,7.261453e-05
907.000,9.470933e-05,7.366639e-05
908.000,7.428932e-05,7.631928e-05
909.000,9.830900e-05,7.990097e-05
910.000,8.776555e-05,8.353373e-05
911.000,6.009973e-05,8.636123e-05
912.000,1.291081e-04,8.785395e-05
913.000,1.067340e-04,8.795132e-05
914.000,6.568458e-05,8.701837e-05
915.000,7.737494e-05,8.568144e-05
916.000,5.502482e-05,8.460893e-05
917.000,9.954997e-05,8.426411e-05
918.000,8.934089e-05,8.485295e-05
919.000,7.987984e-05,8.633057e-05
920.000,1.296380e-04,8.841905e-05
921.000,5.855401e-05,9.075346e-05
922.000,8.435711e-05,9.292031e-05
923.000,8.461128e-05,9.455430e-05
924.000,1.246717e-04,9.542472e-05
925.000,1.091715e-04,9.544505e-05
926.000,9.042149e-05,9.475609e-05
927.000,8.732724e-05,9.370588e-05
928.000,9.696110e-05,9.273936e-05
929.000,6.417197e-05,9.230107e-05
930.000,9.355355e-05,9.255654e-05
931.000,9.172882e-05,9.336464e-05
932.000,9.705877e-05,9.436734e-05
933.000,1.208911e-04,9.508741e-05
934.000,9.186801e-05,9.519566e-05
935.000,1.206051e-04,9.467550e-05
936.000,6.815729e-05,9.378118e-05
937.000,6.157892e-05,9.298428e-05
938.000,9.238986e-05,9.267366e-05
939.000,1.176313e-04,9.303266e-05
940.000,1.000552e-04,9.394122e-05
941.000,8.635015e-05,9.506996e-05
942.000,6.962571e-05,9.601070e-05
943.000,1.431363e-04,9.648604e-05
944.000,1.064558e-04,9.647170e-05
945.000,6.031973e-05,9.619428e-05
946.000,1.011333e-04,9.594396e-05
947.000,1.048561e-04,9.599009e-05
948.000,5.709518e-05,9.640928e-05
949.000,1.254865e-04,9.703421e-05
950.000,1.033841e-04,9.755960e-05
951.000,1.095365e-04,9.762066e-05
952.000,9.784531e-05,9.698264e-05
953.000,7.962966e-05,9.560095e-05
954.000,8.230862e-05,9.365938e-05
955.000,1.091284e-04,9.155650e-05
956.000,9.981834e-05,8.977851e-05
957.000,7.626264e-05,8.876266e-05
958.000,6.004670e-05,8.881989e-05
959.000,1.123917e-04,8.996302e-05
960.000,8.346374e-05,9.199625e-05
961.000,9.023276e-05,9.443196e-05
962.000,1.171300e-04,9.659564e-05
963.000,8.725008e-05,9.782978e-05
964.000,1.072082e-04,9.765014e-05
965.000,1.066165e-04,9.588284e-05
966.000,9.173356e-05,9.279289e-05
967.000,9.705142e-05,8.895586e-05
968.000,6.113396e-05,8.514267e-05
969.000,7.141208e-05,8.207681e-05
970.000,7.564129e-05,8.023923e-05
971.000,5.457962e-05,7.977280e-05
972.000,1.403431e-04,8.052228e-05
973.000,6.570347e-05,8.214877e-05
974.000,7.308427e-05,8.424823e-05
975.000,8.728812e-05,8.648065e-05
976.000,9.546551e-05,8.867580e-05
977.000,9.437871e-05,9.074312e-05
978.000,8.938760e-05,9.263062e-05
979.000,9.081050e-05,9.425355e-05
980.000,1.068522e-04,9.549173e-05
981.000,8.861853e-05,9.615436e-05
982.000,9.397771e-05,9.611856e-05
983.000,1.014860e-04,9.533844e-05
984.000,1.099017e-04,9.391779e-05
985.000,8.968566e-05,9.209409e-05
986.000,5.776609e-05,9.017471e-05
987.000,9.239930e-05,8.847355e-05
988.000,1.058371e-04,8.716201e-05
989.000,7.409610e-05,8.627814e-05
990.000,7.657409e-05,8.564243e-05
991.000,9.038278e-05,8.493702e-05
992.000,1.026595e-04,8.385926e-05
993.000,4.752805e-05,8.221808e-05
994.000,1.308524e-04,8.009316e-05
995.000,5.198340e-05,7.780849e-05
996.000,7.889317e-05,7.589025e-05
997.000,6.812661e-05,7.492747e-05
998.000,5.246540e-05,7.537267e-05
999.000,9.024237e-05,7.737495e-05
1000.000,6.599614e-05,8.073377e-05
1001.000,1.086766e-04,8.498927e-05
1002.000,1.020604e-04,8.950213e-05
1003.000,7.835183e-05,9.365690e-05
1004.000,1.204241e-04,9.697499e-05
1005.000,8.493556e-05,9.916315e-05
1006.000,1.108326e-04,1.001242e-04
1007.000,6.803146e-05,9.992779e-05
1008.000,1.279598e-04,9.880221e-05
1009.000,1.212715e-04,9.706558e-05
1010.000,8.340300e-05,9.508769e-05
1011.000,5.226072e-05,9.329039e-05
1012.000,9.488658e-05,9.196775e-05
1013.000,1.103691e-04,9.124974e-05
1014.000,7.937025e-05,9.103806e-05
1015.000,1.088053e-04,9.107059e-05
1016.000,6.484618e-05,9.101051e-05
1017.000,1.048139e-04,9.058763e-05
1018.000,1.141883e-04,8.973046e-05
1019.000,7.784797e-05,8.857496e-05
1020.000,7.979525e-05,8.741720e-05
1021.000,5.948852e-05,8.658656e-05
1022.000,1.053461e-04,8.627554e-05
1023.000,8.772239e-05,8.653482e-05
1024.000,8.699067e-05,8.721062e-05
1025.000,7.902243e-05,8.810271e-05
1026.000,1.125021e-04,8.904832e-05
1027.000,1.014140e-04,8.997416e-05
1028.000,5.859427e-05,9.092022e-05
1029.000,9.741429e-05,9.199621e-05
1030.000,8.350984e-05,9.330518e-05
1031.000,1.133885e-04,9.485901e-05
1032.000,1.075185e-04,9.657279e-05
1033.000,7.847288e-05,9.824971e-05
1034.000,1.067227e-04,9.969728e-05
1035.000,1.105085e-04,1.007366e-04
1036.000,8.186259e-05,1.012462e-04
1037.000,1.139416e-04,1.012132e-04
1038.000,1.160754e-04,1.006836e-04
1039.000,8.673964e-05,9.981815e-05
1040.000,9.316332e-05,9.881177e-05
1041.000,8.879472e-05,9.783804e-05
1042.000,1.145681e-04,9.699789e-05
1043.000,8.801578e-05,9.632666e-05
1044.000,8.041258e-05,9.573042e-05
1045.000,1.059583e-04,9.502342e-05
1046.000,1.051212e-04,9.402875e-05
1047.000,8.433211e-05,9.259024e-05
1048.000,9.685066e-05,9.062543e-05
1049.000,8.104411e-05,8.819673e-05
1050.000,7.236968e-05,8.540884e-05
1051.000,1.057660e-04,8.243568e-05
1052.000,6.700453e-05,7.948110e-05
1053.000,5.661054e-05,7.675964e-05
1054.000,9.120700e-05,7.454857e-05
1055.000,9.234768e-05,7.311341e-05
1056.000,5.307724e-05,7.263219e-05
1057.000,6.489055e-05,7.316296e-05
1058.000,5.679426e-05,7.457821e-05
1059.000,6.961722e-05,7.659075e-05
1060.000,1.115909e-04,7.881680e-05
1061.000,1.404949e-04,8.090547e-05
1062.000,2.656001e-05,8.264230e-05
1063.000,6.638430e-05,8.398055e-05
1064.000,8.097971e-05,8.505373e-05
1065.000,1.076356e-04,8.611864e-05
1066.000,1.159607e-04,8.743146e-05
1067.000,7.159713e-05,8.911479e-05
1068.000,7.097637e-05,9.110970e-05
1069.000,8.718640e-05,9.310316e-05
1070.000,8.953169e-05,9.461395e-05
1071.000,1.156136e-04,9.512973e-05
1072.000,1.294475e-04,9.432694e-05
1073.000,9.322072e-05,9.216456e-05
1074.000,6.006991e-05,8.906537e-05
1075.000,7.098923e-05,8.583437e-05
1076.000,1.007337e-04,8.345721e-05
1077.000,8.095473e-05,8.277217e-05
1078.000,6.664026e-05,8.419598e-05
1079.000,5.825768e-05,8.746780e-05
1080.000,1.028220e-04,9.179808e-05
1081.000,1.176180e-04,9.609927e-05
1082.000,1.309661e-04,9.936037e-05
1083.000,1.170002e-04,1.009828e-04
1084.000,1.068181e-04,1.009204e-04
1085.000,3.961571e-05,9.962332e-05
1086.000,1.129013e-04,9.775977e-05
1087.000,9.039498e-05,9.598356e-05
1088.000,9.049359e-05,9.472445e-05
1089.000,9.728506e-05,9.417030e-05
1090.000,1.293943e-04,9.432484e-05
1091.000,8.730288e-05,9.513645e-05
1092.000,8.242546e-05,9.655809e-05
1093.000,7.630460e-05,9.853102e-05
1094.000,8.672565e-05,1.008792e-04
1095.000,1.291521e-04,1.033142e-04
1096.000,1.344261e-04,1.054400e-04
1097.000,1.070402e-04,1.069055e-04
1098.000,9.462461e-05,1.075005e-04
1099.000,1.224889e-04,1.071999e-04
1100.000,7.050430e-05,1.061241e-04
1101.000,1.050281e-04,1.044936e-04
1102.000,1.101580e-04,1.025084e-04
1103.000,1.209578e-04,1.004256e-04
1104.000,1.013013e-04,9.848757e-05
1105.000,9.222294e-05,9.697104e-05
1106.000,7.554310e-05,9.615075e-05
1107.000,8.982462e-05,9.621693e-05
1108.000,7.634088e-05,9.715649e-05
1109.000,1.260786e-04,9.874261e-05
1110.000,1.199481e-04,1.005977e-04
1111.000,9.839161e-05,1.023204e-04
1112.000,1.042610e-04,1.036258e-04
1113.000,1.083037e-04,1.044144e-04
1114.000,8.293419e-05,1.046884e-04
1115.000,1.058281e-04,1.045494e-04
1116.000,1.013941e-04,1.041434e-04
1117.000,1.284576e-04,1.035544e-04
1118.000,1.133346e-04,1.029054e-04
1119.000,8.774734e-05,1.023686e-04
1120.000,8.501561e-05,1.021805e-04
1121.000,9.119188e-05,1.025965e-04
1122.000,1.204397e-04,1.038126e-04
1123.000,1.180767e-04,1.058458e-04
1124.000,1.102344e-04,1.084596e-04
1125.000,9.605355e-05,1.111809e-04
1126.000,8.085861e-05,1.134308e-04
1127.000,1.652160e-04,1.146766e-04
1128.000,1.336571e-04,1.146348e-04
1129.000,1.059164e-04,1.134490e-04
1130.000,1.218591e-04,1.117006e-04
1131.000,9.150199e-05,1.102455e-04
1132.000,8.581566e-05,1.100170e-04
1133.000,1.098005e-04,1.117603e-04
1134.000,1.247327e-04,1.158517e-04
1135.000,1.314422e-04,1.222524e-04
1136.000,1.428165e-04,1.305962e-04
1137.000,1.638437e-04,1.403765e-04
1138.000,1.402832e-04,1.511627e-04
1139.000,1.603859e-04,1.627451e-04
1140.000,1.954639e-04,1.752101e-04
1141.000,2.275658e-04,1.889427e-04
1142.000,2.162869e-04,2.046441e-04
1143.000,2.184682e-04,2.233002e-04
1144.000,2.685049e-04,2.462877e-04
1145.000,3.062266e-04,2.754143e-04
1146.000,3.407364e-04,3.129816e-04
1147.000,4.113160e-04,3.618593e-04
1148.000,4.509737e-04,4.253860e-04
1149.000,5.306072e-04,5.071681e-04
1150.000,5.306072e-04,5.071681e-04
