# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
2321.14 93.31729
2321.90 93.25994
2322.65 93.20242
2323.40 93.14473
2324.16 93.08686
2324.91 93.02882
2325.67 92.97061
2326.42 92.91223
2327.17 92.85367
2327.93 92.79494
2328.68 92.73604
2329.44 92.67697
2330.19 92.61772
2330.94 92.55831
2331.70 92.50838
2332.45 92.47395
2333.21 92.43937
2333.96 92.40466
2334.71 92.36982
2335.47 92.33483
2336.22 92.29971
2336.98 92.26445
2337.73 92.22906
2338.48 92.19353
2339.24 92.15786
2339.99 92.12205
2340.75 92.08611
2341.50 92.05002
2342.25 92.01381
2343.01 91.97745
2343.76 91.91962
2344.52 91.85866
2345.27 91.79752
2346.02 91.73621
2346.78 91.67474
2347.53 91.61309
2348.29 91.55127
2349.04 91.48929
2349.79 91.42713
2350.55 91.36338
2351.30 91.29893
2352.06 91.23432
2352.81 91.16955
2353.56 91.10461
2354.32 91.0395
2355.07 90.97955
2355.83 90.93223
2356.58 90.88476
2357.33 90.83714
2358.09 90.78939
2358.84 90.7415
2359.60 90.69346
2360.35 90.64529
2361.10 90.59697
2361.86 90.54851
2362.61 90.49991
2363.37 90.45117
2364.12 90.40228
2364.87 90.35326
2365.63 90.30409
2366.38 90.25478
2367.14 90.19777
2367.89 90.13617
2368.64 90.07442
2369.40 90.01252
2370.15 89.95045
2370.91 89.88823
2371.66 89.82586
2372.41 89.76332
2373.17 89.70063
2373.92 89.63778
2374.68 89.57478
2375.43 89.51161
2376.18 89.44829
2376.94 89.38482
2377.69 89.32118
2378.45 89.25739
2379.20 89.20967
2379.95 89.16384
2380.71 89.11788
2381.46 89.07179
2382.22 89.02557
2382.97 88.97921
2383.72 88.93272
2384.48 88.88609
2385.23 88.83933
2385.99 88.79244
2386.74 88.74541
2387.49 88.69825
2388.25 88.65096
2389.00 88.60353
2389.76 88.55597
2390.51 88.50965
2391.26 88.48255
2392.02 88.45534
2392.77 88.42803
2393.53 88.40061
2394.28 88.37308
2395.03 88.34544
2395.79 88.3177
2396.54 88.28985
2397.30 88.26189
2398.05 88.23383
2398.80 88.20566
2399.56 88.17738
2400.31 88.14564
2401.07 88.10905
2401.82 88.07236
2402.57 88.03024
2403.33 87.96331
2404.08 87.89625
2404.84 87.82906
2405.59 87.76176
2406.34 87.69433
2407.10 87.62677
2407.85 87.55909
2408.61 87.49129
2409.36 87.42336
2410.11 87.35531
2410.87 87.28714
2411.62 87.21884
2412.38 87.15041
2413.13 87.08187
2413.88 87.0132
2414.64 86.94752
2415.39 86.89451
2416.15 86.84139
2416.90 86.78817
2417.65 86.73484
2418.41 86.6814
2419.16 86.62785
2419.92 86.5742
2420.67 86.52044
2421.42 86.46657
2422.18 86.4126
2422.93 86.35852
2423.69 86.30433
2424.44 86.25004
2425.19 86.19564
2425.95 86.14113
2426.70 86.08728
2427.46 86.03818
2428.21 85.98898
2428.96 85.93969
2429.72 85.89029
2430.47 85.84079
2431.23 85.79119
2431.98 85.74148
2432.73 85.69168
2433.49 85.64178
2434.24 85.59177
2435.00 85.54167
2435.75 85.49146
2436.50 85.44115
2437.26 85.39075
2438.01 85.34024
2438.77 85.28963
2439.52 85.22146
2440.27 85.15308
2441.03 85.08459
2441.78 85.01597
2442.54 84.94724
2443.29 84.87838
2444.04 84.8094
2444.80 84.74031
2445.55 84.6711
2446.31 84.60176
2447.06 84.53231
2447.81 84.46274
2448.57 84.39305
2449.32 84.32324
