# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
2324.16 80.21725
2324.91 80.12438
2325.67 80.03148
2326.42 79.93854
2327.17 79.84557
2327.93 79.75256
2328.68 79.65952
2329.44 79.56644
2330.19 79.47332
2330.94 79.38017
2331.70 79.29528
2332.45 79.22375
2333.21 79.1522
2333.96 79.08062
2334.71 79.00901
2335.47 78.93737
2336.22 78.86571
2336.98 78.79401
2337.73 78.72229
2338.48 78.65054
2339.24 78.57877
2339.99 78.50696
2340.75 78.43513
2341.50 78.36327
2342.25 78.29139
2343.01 78.21947
2343.76 78.12939
2344.52 78.03676
2345.27 77.94409
2346.02 77.85138
2346.78 77.75864
2347.53 77.66587
2348.29 77.57306
2349.04 77.48022
2349.79 77.38734
2350.55 77.29443
2351.30 77.20148
2352.06 77.1085
2352.81 77.01548
2353.56 76.92243
2354.32 76.82935
2355.07 76.74072
2355.83 76.66283
2356.58 76.58491
2357.33 76.50696
2358.09 76.42899
2358.84 76.35098
2359.60 76.27294
2360.35 76.19487
2361.10 76.11677
2361.86 76.03865
2362.61 75.96049
2363.37 75.8823
2364.12 75.80409
2364.87 75.72584
2365.63 75.64757
2366.38 75.56926
2367.14 75.48459
2367.89 75.39619
2368.64 75.30776
2369.40 75.2193
2370.15 75.1308
2370.91 75.04226
2371.66 74.9537
2372.41 74.8651
2373.17 74.77647
2373.92 74.68781
2374.68 74.59911
2375.43 74.51038
2376.18 74.42162
2376.94 74.33283
2377.69 74.244
2378.45 74.15514
2379.20 74.07971
2379.95 74.00595
2380.71 73.93216
2381.46 73.85835
2382.22 73.7845
2382.97 73.71063
2383.72 73.63672
2384.48 73.5628
2385.23 73.48884
2385.99 73.41485
2386.74 73.34084
2387.49 73.2668
2388.25 73.19273
2389.00 73.11863
2389.76 73.04451
2390.51 72.97148
2391.26 72.91438
2392.02 72.85726
2392.77 72.80011
2393.53 72.74294
2394.28 72.68575
2395.03 72.62853
2395.79 72.5713
2396.54 72.51404
2397.30 72.45676
2398.05 72.39945
2398.80 72.34213
2399.56 72.28478
2400.31 72.22778
2401.07 72.17129
2401.82 72.11477
2402.57 72.05386
2403.33 71.97269
2404.08 71.89149
2404.84 71.81026
2405.59 71.729
2406.34 71.6477
2407.10 71.56637
2407.85 71.48501
2408.61 71.40362
2409.36 71.32219
2410.11 71.24073
2410.87 71.15924
2411.62 71.07771
2412.38 70.99616
2413.13 70.91457
2413.88 70.83294
2414.64 70.75383
2415.39 70.68508
2416.15 70.6163
2416.90 70.54749
2417.65 70.47866
2418.41 70.40979
2419.16 70.3409
2419.92 70.27198
2420.67 70.20304
2421.42 70.13406
2422.18 70.06506
2422.93 69.99602
2423.69 69.92696
2424.44 69.85787
2425.19 69.78876
2425.95 69.71961
2426.70 69.65105
2427.46 69.5864
2428.21 69.52172
2428.96 69.45702
2429.72 69.39229
2430.47 69.32753
2431.23 69.26274
2431.98 69.19793
2432.73 69.13309
2433.49 69.06823
2434.24 69.00333
2435.00 68.93842
2435.75 68.87347
2436.50 68.8085
2437.26 68.7435
2438.01 68.67847
2438.77 68.61342
2439.52 68.53431
2440.27 68.45509
2441.03 68.37583
2441.78 68.29655
2442.54 68.21723
2443.29 68.13788
2444.04 68.0585
2444.80 67.97909
2445.55 67.89965
2446.31 67.82018
2447.06 67.74067
2447.81 67.66113
2448.57 67.58156
2449.32 67.50196
